,Nombre de la entidad,Clave de municipio o demarcacion territorial,Nombre del municipio o demarcacion territorial,Clave de localidad,Nombre de la localidad,Clave de AGEB,Clave de la manzana,Poblacion de 65 años y mas,Poblacion de 18 a 24 años,Poblacion de 15 a 17 años,Poblacion nacida en la entidad,Poblacion nacida en otra entidad,Poblacion de 3 años y más que habla alguna lengua indígena,Poblacion que se considera afromexicana o afrodescendiente,Poblacion con discapacidad,Poblacion con limitacion,Poblacion de 6 a 11 años que no asiste a la escuela,Poblacion de 12 a 14 años que no asiste a la escuela,Poblacion de 8 a 14 años que no sabe leer y escribir,Poblacion de 15 años y más analfabeta,Poblacion de 15 años y más sin escolaridad,Poblacion de 15 años y más con primaria incompleta,Poblacion de 12 años y más desocupada,Poblacion sin afiliacion a servicios de salud,Poblacion afiliada a servicios de salud,Poblacion de 12 años y más soltera o nunca unida,Poblacion de 12 años y más que estuvo casada o unida,Poblacion con religion catolica,Poblacion con otras religiones diferentes a las anteriores,Poblacion sin religion o sin adscripcion religiosa,Hogares censales con persona de referencia hombre,Hogares censales con persona de referencia mujer,Viviendas particulares habitadas con piso de tierra,Viviendas particulares habitadas con un dormitorio,Viviendas particulares habitadas que disponen de agua entubada y se abastecen del servicio publico de agua,"Viviendas particulares habitadas que no disponen de automovil o camioneta, ni de motocicleta o motoneta",Viviendas particulares habitadas sin radio ni televisor,Viviendas particulares habitadas sin línea telefonica fija ni teléfono celular,Viviendas particulares habitadas sin computadora ni Internet,Viviendas particulares habitadas sin tecnologías de la informacion y de la comunicacion (TIC)
132,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,12,10,19,7,86,30,0,0,0,5,0,0,0,0,3,8,0,31,85,37,13,86,0,3,26,9,0,18,35,17,0,3,18,0
134,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,15,0,3,0,11,7,0,0,0,3,0,0,0,0,0,0,0,6,12,4,0,15,0,0,4,0,0,3,5,0,0,0,3,0
135,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,16,6,20,3,51,47,5,0,3,6,0,0,0,0,4,7,0,36,65,29,14,76,0,4,19,13,0,20,29,25,0,3,19,0
136,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,18,5,8,9,59,40,0,0,5,4,0,0,0,4,5,3,0,59,40,19,9,68,0,17,21,6,0,17,27,18,0,0,15,0
138,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,22,0,7,3,38,6,0,0,0,0,0,0,0,0,0,0,0,6,38,17,0,43,0,0,12,0,0,4,13,0,0,0,0,0
142,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,25,0,5,0,14,5,0,0,0,0,0,0,0,0,0,0,0,4,15,7,0,14,0,0,4,0,0,0,4,0,0,0,0,0
145,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,26,0,3,0,27,6,0,0,0,0,0,0,0,0,0,0,0,8,28,11,3,33,0,3,9,0,0,0,9,0,0,0,0,0
146,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,27,0,4,7,43,7,0,0,0,0,0,0,0,0,0,0,0,4,46,20,0,45,0,0,14,0,0,3,14,0,0,0,0,0
147,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,28,0,6,4,47,9,0,0,0,3,0,0,0,0,0,0,0,8,48,17,4,49,0,4,13,0,0,0,14,0,0,0,0,0
148,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,29,0,4,6,29,7,0,0,0,0,0,0,0,0,0,0,0,19,17,11,0,35,0,0,8,0,0,0,9,0,0,0,0,0
149,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,30,0,3,0,27,6,0,0,0,0,0,0,0,0,0,0,0,4,30,7,0,33,0,0,12,0,0,0,12,0,0,0,0,0
150,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,31,0,3,0,14,10,0,0,0,0,0,0,0,0,0,0,0,8,16,10,0,19,0,4,6,0,0,0,6,0,0,0,0,0
151,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,32,0,6,0,26,5,0,0,0,0,0,0,0,0,0,0,0,16,19,15,0,24,0,0,8,0,0,0,10,0,0,0,0,0
152,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,34,0,4,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,22,0,0,4,0,0,0,6,0,0,0,0,0
154,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,36,6,6,0,47,7,0,0,0,0,0,0,0,0,0,3,0,13,42,8,3,43,0,0,10,0,0,0,11,3,0,0,0,0
156,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,37,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,3,0,0,3,3,0,0,0,0,0
157,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Nuevo León,6,Apodaca,1,Ciudad Apodaca,511,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Nuevo Leon,6,Apodaca,1,Total AGEB urbana,526,0,37,49,11,368,57,0,6,8,27,0,0,0,0,3,13,0,48,378,135,36,394,0,4,96,36,0,14,132,57,0,0,34,0
164,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,7,0,4,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,21,0,0,6,0,0,0,8,4,0,0,4,0
170,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,8,4,6,0,39,10,0,0,0,6,0,0,0,0,0,0,0,8,41,15,0,48,0,0,9,0,0,0,10,0,0,0,3,0
171,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,11,3,5,0,47,3,0,0,0,0,0,0,0,0,0,0,0,9,41,19,7,49,0,0,10,7,0,0,17,5,0,0,3,0
174,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,12,8,11,0,77,7,0,5,0,5,0,0,0,0,0,0,0,10,74,19,7,77,0,0,24,6,0,3,30,18,0,0,5,0
175,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,14,6,4,0,44,14,0,0,3,7,0,0,0,0,0,0,0,3,55,21,8,51,0,3,10,4,0,4,14,7,0,0,0,0
176,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,15,0,5,3,40,6,0,0,0,0,0,0,0,0,0,0,0,0,45,19,5,42,0,0,10,5,0,0,15,0,0,0,0,0
177,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,17,7,8,0,53,10,0,0,0,3,0,0,0,0,0,4,0,11,53,23,5,62,0,0,15,6,0,4,21,11,0,0,6,0
179,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,19,3,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,21,0,0,7,0,0,0,8,4,0,0,4,0
181,Nuevo León,6,Apodaca,1,Ciudad Apodaca,526,20,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,23,7,0,21,0,0,4,4,0,0,8,4,0,0,4,0
182,Nuevo Leon,6,Apodaca,1,Total AGEB urbana,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Nuevo León,6,Apodaca,1,Ciudad Apodaca,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Nuevo León,6,Apodaca,1,Ciudad Apodaca,530,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Nuevo León,6,Apodaca,1,Ciudad Apodaca,530,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Nuevo León,6,Apodaca,1,Ciudad Apodaca,530,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Nuevo León,6,Apodaca,1,Ciudad Apodaca,530,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Nuevo León,6,Apodaca,1,Ciudad Apodaca,530,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Nuevo León,6,Apodaca,1,Ciudad Apodaca,530,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Nuevo Leon,6,Apodaca,1,Total AGEB urbana,055A,0,260,572,168,3777,782,10,22,197,268,6,5,0,29,30,135,75,779,3795,1176,544,3617,3,475,883,350,0,149,1232,499,8,23,175,0
191,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,2,4,7,0,49,15,0,0,0,9,0,0,0,0,0,3,0,11,53,17,8,58,0,4,15,4,0,0,19,5,0,0,0,0
193,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,3,6,14,3,117,16,0,0,6,22,0,0,0,0,0,3,0,31,102,35,20,109,0,5,25,11,0,0,36,15,0,0,3,0
194,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,4,6,3,3,72,10,0,0,0,3,0,0,0,0,0,0,0,23,59,20,11,74,0,7,16,9,0,5,25,9,0,0,3,0
195,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,5,0,11,7,71,14,0,0,5,0,0,0,0,0,0,0,0,23,62,25,6,66,0,8,18,5,0,3,23,9,0,0,3,0
196,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,6,6,6,0,105,11,0,0,5,4,0,0,0,0,0,4,0,24,92,22,6,103,0,0,23,7,0,0,30,13,0,0,6,0
197,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,7,6,5,0,86,16,0,0,0,4,0,0,0,0,0,0,0,14,88,14,13,102,0,0,13,11,0,3,24,11,0,0,4,0
198,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,8,10,5,0,68,12,0,0,7,4,0,0,0,0,0,4,0,14,66,23,6,74,0,0,20,4,0,0,24,8,0,0,5,0
199,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,9,13,19,5,112,35,0,0,8,5,0,0,0,0,0,7,0,6,141,34,28,134,0,3,31,12,0,8,43,20,0,0,8,0
200,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,11,14,22,7,141,36,0,0,6,6,0,0,0,0,0,5,5,21,156,43,19,136,0,16,28,19,0,6,47,18,0,0,6,0
202,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,12,15,11,7,95,30,0,0,0,3,0,0,0,0,0,7,3,13,113,30,19,99,0,5,28,9,0,0,37,18,0,0,8,0
203,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,14,12,14,6,114,15,0,0,5,10,0,0,0,0,0,6,0,24,108,33,19,110,0,7,27,8,0,3,35,13,0,0,7,0
205,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,15,3,22,3,132,18,0,0,6,9,0,0,0,0,0,0,4,34,116,36,18,130,0,3,28,8,0,0,36,12,0,0,3,0
206,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,16,7,13,5,114,12,0,0,9,23,0,0,0,0,0,6,0,12,114,27,12,110,0,12,27,8,0,0,35,8,0,0,6,0
207,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,17,15,14,6,107,35,0,4,9,19,0,0,0,0,5,6,0,29,113,40,24,101,0,33,29,8,0,0,37,18,0,0,0,0
208,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,18,13,12,5,116,37,0,0,7,16,0,0,0,0,0,5,0,23,130,21,18,132,0,16,24,14,0,7,38,22,0,5,13,0
209,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,19,8,10,5,74,21,0,0,15,15,0,0,0,0,0,5,0,12,84,20,17,87,0,6,25,7,0,0,32,17,0,0,7,0
210,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,20,5,19,4,105,33,6,0,8,10,0,0,0,0,0,0,0,14,124,29,16,116,0,15,30,8,0,3,38,13,0,0,7,0
211,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,21,4,20,6,100,26,0,0,11,11,0,0,0,4,3,5,4,27,101,33,19,106,0,11,24,11,0,3,35,18,0,0,8,0
212,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,22,5,7,9,80,30,0,3,11,0,0,0,0,0,0,0,0,24,86,30,16,80,0,19,24,6,0,3,30,10,0,0,4,0
213,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,23,5,19,3,91,29,0,0,9,4,0,0,0,0,0,0,0,24,96,32,11,103,0,12,28,9,0,4,37,16,0,0,7,0
214,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,24,12,14,6,106,28,0,0,13,0,0,0,0,0,0,0,0,21,113,35,20,89,0,13,21,17,0,0,37,20,0,0,4,0
215,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,25,7,13,0,92,9,0,0,4,0,0,0,0,0,0,0,0,24,77,30,14,78,0,11,21,10,0,4,31,16,0,0,3,0
216,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,26,6,21,0,122,24,0,0,5,7,0,0,0,0,0,3,4,30,116,27,16,123,0,4,26,9,0,4,35,17,0,3,6,0
217,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,27,10,19,5,154,18,0,0,0,15,0,0,0,0,0,0,5,37,135,33,23,129,0,17,25,15,0,4,40,13,0,0,6,0
218,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,28,5,8,3,61,24,0,0,0,6,0,0,0,0,0,6,0,15,71,21,9,53,0,27,23,5,0,11,28,12,0,0,7,0
219,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,29,3,18,6,96,36,0,0,0,6,0,0,0,0,0,7,0,26,107,28,21,76,0,48,28,9,0,8,37,18,0,0,7,0
220,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,30,12,15,5,128,20,0,0,6,9,0,0,0,0,0,14,3,22,126,45,15,88,0,46,32,7,0,5,39,10,0,0,0,0
221,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,31,6,12,0,83,11,0,0,0,7,0,0,0,0,0,8,0,18,77,21,13,59,0,33,20,6,0,3,26,10,0,0,4,0
222,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,32,6,16,0,123,15,0,0,0,4,0,0,0,0,0,6,3,25,113,38,11,96,0,30,25,9,0,4,34,16,0,0,6,0
223,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,33,5,13,4,83,14,0,0,0,9,0,0,0,0,0,4,4,22,76,35,14,73,0,9,24,10,0,11,34,15,0,0,5,0
224,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,36,10,29,6,161,29,0,0,7,0,0,0,0,0,0,4,7,37,154,60,24,152,0,0,36,13,0,5,49,17,0,0,7,0
226,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,37,6,41,12,168,27,0,0,4,5,0,0,0,0,0,0,5,28,169,72,19,164,0,12,35,15,0,6,50,18,0,0,3,0
227,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,38,7,43,13,188,31,0,0,9,7,0,0,0,0,0,0,6,35,184,69,8,150,0,17,33,22,0,9,55,23,0,0,4,0
228,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,39,6,33,11,139,19,0,0,3,4,0,0,0,0,0,3,0,21,138,63,18,130,0,9,27,15,0,7,42,9,0,0,0,0
229,Nuevo León,6,Apodaca,1,Ciudad Apodaca,055A,40,0,24,4,124,26,0,0,0,4,0,0,0,0,0,0,0,15,135,35,13,127,0,13,24,10,0,7,34,12,0,0,0,0
230,Nuevo Leon,6,Apodaca,1,Total AGEB urbana,564,0,381,892,309,4301,1960,97,73,298,537,32,28,15,165,178,375,99,1227,5055,1556,762,4798,4,673,1044,544,8,430,1577,978,74,66,613,13
231,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,3,5,15,0,39,50,3,0,6,7,0,0,0,0,0,10,0,9,80,22,20,54,0,28,24,10,0,15,32,23,0,0,9,0
234,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,4,13,40,8,137,61,11,0,12,11,0,0,0,5,4,10,0,15,183,57,23,151,0,25,28,11,0,8,39,20,0,0,8,0
235,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,5,7,27,9,107,91,5,0,5,5,4,5,0,0,0,5,8,10,188,55,32,155,0,21,40,15,0,15,55,36,3,0,21,0
236,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,6,11,17,6,77,28,0,0,0,4,0,0,0,0,0,4,0,0,104,28,11,74,0,11,31,6,0,15,37,24,0,0,20,0
237,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,7,9,12,5,100,26,0,0,5,7,0,0,0,0,3,0,0,8,118,29,13,93,0,25,26,8,0,8,34,20,3,0,16,0
238,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,8,7,6,3,47,37,0,0,0,3,0,0,0,0,0,0,0,5,79,21,15,67,0,11,23,4,0,8,27,22,0,3,11,0
239,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,9,3,6,0,41,26,0,0,0,0,0,0,0,0,0,0,0,7,60,21,11,44,0,12,10,6,0,3,16,6,0,0,4,0
240,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,11,9,29,12,198,46,5,5,8,3,0,0,0,6,7,6,4,19,223,61,37,212,0,18,38,21,0,13,59,31,0,3,21,0
242,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,12,18,29,6,141,42,0,0,11,9,0,0,0,5,7,11,5,44,140,44,15,139,0,8,36,9,0,11,45,23,3,0,18,0
243,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,13,4,22,5,73,21,0,0,3,0,0,0,0,0,0,0,0,3,91,31,10,79,0,8,18,8,0,7,26,15,0,0,12,0
244,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,14,13,22,9,151,36,0,0,10,11,4,0,0,12,8,12,0,53,134,50,22,146,0,19,27,17,0,15,44,24,0,0,18,0
245,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,15,5,32,7,87,66,3,0,3,7,0,0,0,7,5,9,5,38,115,38,11,103,0,34,30,7,0,13,37,23,0,0,19,0
246,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,16,5,17,8,66,47,0,0,12,21,0,0,0,4,5,13,0,31,85,33,11,92,0,9,23,9,0,5,32,19,0,0,14,0
247,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,17,14,35,13,152,84,3,0,20,27,0,0,0,6,5,20,5,65,174,62,24,167,0,31,34,20,0,11,54,36,0,0,21,0
248,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,18,7,10,9,79,32,0,0,6,8,3,0,0,0,0,9,0,35,76,33,15,84,0,16,14,13,0,4,25,16,0,0,9,0
249,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,19,4,23,8,111,33,3,0,0,5,0,0,0,8,5,7,0,17,127,32,17,122,0,12,26,9,0,10,34,19,0,0,13,0
250,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,20,13,25,6,119,41,0,0,10,7,0,0,0,11,6,11,0,14,146,36,16,124,0,16,27,15,0,14,42,31,0,0,11,0
251,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,21,5,24,11,137,47,3,0,3,12,0,0,0,6,3,11,5,34,151,37,20,146,0,18,35,5,0,11,39,22,0,0,7,0
252,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,22,10,25,14,158,53,5,0,8,27,0,0,0,4,4,8,3,41,170,54,28,164,0,26,20,32,0,13,51,33,0,0,24,0
253,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,23,17,35,13,152,74,0,0,7,21,0,0,0,7,7,16,4,54,173,64,25,197,0,16,18,31,0,9,48,31,3,4,20,0
254,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,24,9,14,8,88,48,5,0,4,16,0,0,0,0,0,15,3,58,79,35,24,120,0,13,18,15,3,11,33,19,0,3,14,0
255,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,25,16,54,16,237,114,0,4,38,84,0,0,3,6,7,21,4,70,281,62,40,257,0,23,55,28,0,19,83,45,7,0,19,0
256,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,26,14,38,11,157,98,8,42,17,24,0,0,0,0,5,22,3,61,196,66,33,200,0,25,53,20,0,23,73,54,9,3,36,0
257,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,27,12,18,0,84,62,6,6,7,21,0,0,0,3,3,19,0,33,113,34,10,100,0,22,30,12,0,15,42,28,4,0,15,0
258,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,28,10,22,10,96,47,0,0,6,13,0,0,0,0,0,12,3,24,119,29,14,97,0,15,20,13,0,9,33,22,0,0,10,0
259,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,29,3,7,5,33,21,0,0,3,0,0,0,0,3,0,0,0,10,44,19,10,35,0,7,12,6,0,6,18,11,0,0,9,0
260,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,30,14,11,4,85,34,0,0,13,7,0,0,0,11,11,10,0,28,92,22,13,102,0,3,22,12,0,5,33,19,3,0,17,0
261,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,31,6,17,5,75,27,0,0,0,8,0,0,0,7,6,6,5,33,69,25,9,87,0,7,21,6,0,8,27,17,5,0,17,0
262,Nuevo León,6,Apodaca,1,Ciudad Apodaca,564,32,5,10,3,55,29,0,0,3,16,0,0,0,0,0,5,0,21,65,15,15,74,0,3,10,15,0,11,25,18,0,3,13,0
